execution_id,artifact_type,cid,client_id,payload_bytes,retrieval_ms,round,upload_ms,verified
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,submission_manifest,bafkreiai7pbueww5ag44a6ixvypxxtuv4536p5ciyuzqa5idnjpejpsbve,3,545,19.888124952558428,1,63.351749966386706,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,model,bafkreigdqleqcexujuytjvsmb3ng6kzkxeadhmksn7jkvjli5kuxsfignq,4,2000,26.564708969090134,1,58.7519999826327,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,metrics,bafkreifo2wketab4hcvaho46uzo4bhgxklo5y6wzuxmm7ex3awknzbfl7q,4,222,22.22416701260954,1,55.61174999456853,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,metadata,bafkreidlkbv47ak663est4aqpiylecbjckyhakdffitugczppalrbanbze,4,91,22.37241598777473,1,60.655083041638136,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,bound_manifest,bafkreihkgasbxmxkxfwdjqvr23n7gaw4rb3ysteyrlr3dlw3jtrgxoyscu,4,340,23.172374989371747,1,54.35833299998194,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,proof,bafkreias2xynw5qedhoptm6k6ak6655qflbmgxdozrmwgmlcpwszf63m7i,4,757,19.925375003367662,1,40.54541600635275,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,public,bafkreih4qcalejbxesufo3w26iyi4jmmdiz67efjpkj63wfaofknpdefri,4,314,18.107415991835296,1,42.99062502104789,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,submission_manifest,bafkreicmawpgft46sne5yf7qjx3qhdhmyhwenlhvz4csqlulpuvyrqk2ky,4,544,20.200958009809256,1,51.17029196117073,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,global_model,bafkreigfhma3vu53cat6c6musffrjihibzxaum7cftwm4mcjaous365vuq,global,2315,18.180540995672345,1,51.66316602844745,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,report,bafkreiexvk7qdr6qjvxv4lktefnvahdkumjpx6ji6ubk6gqwjcxfsuaqyi,global,1718,22.98920799512416,1,58.940415969118476,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,model,bafkreidlvhuhkfvced75grkfdsxfml76i72ggvdd7tk566fhbq5oix64mi,0,2291,21.936875011306256,2,49.69650000566617,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,metrics,bafkreieh4hrje7onhfggmllcbx3xqtvor6fje3xgygaugmqyzubws3sreu,0,213,23.56066700303927,2,55.149416031781584,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,metadata,bafkreifuzxccxuglddhrffwime3iitw2q7u3uiticuylw5dtwc5q2nz7kq,0,91,23.823208000976592,2,60.386332974303514,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,bound_manifest,bafkreiab62eckov34g35mpx6dh7wyuap3luljzs35dccendxkypxv3tcfi,0,340,24.514874967280775,2,57.86124995211139,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,proof,bafkreiaunkn5wpznvc7szmwyb2gxrlrhxabdkdngjnq3xog2gk2wnvsqfq,0,757,19.90716700674966,2,44.23670802498236,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,public,bafkreib265ulnmidcmuaega2ks5fp74pfenlygpe3rrq4xtlyy5s2ge54m,0,303,19.9265829869546,2,43.83237496949732,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,submission_manifest,bafkreid2n2a773enzahwvoixfg6ze7ssue7gnsripq5vs3dldyah3z3pe4,0,544,24.337042006663978,2,76.28612499684095,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,model,bafkreidp6irer2p57dcznqy3qmkj4lahs3vpvmwa7ehhrhs36v4ewf7czu,1,2292,23.460290976800025,2,59.99212502501905,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,metrics,bafkreibt2uypdcqkm2fwxugjeeortfh6phzboztrledg23ya3veolf5z2y,1,225,24.40516697242856,2,65.96370798069984,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,metadata,bafkreiewk6zf35wsftpa3jn6l2pkgk6qzsww4vcvfbljsrgkpdkkzmhjzq,1,91,24.861207988578826,2,61.587125004734844,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,bound_manifest,bafkreibl3xtvfb6mw5h7loxk5u6c4shria67mc47pr6xnh2fykufrsbowm,1,340,23.126167012378573,2,51.95016699144617,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,proof,bafkreignigwnggfdifxwezsw6kofegbuk67reitjr4es4jc3tujuhbvyca,1,137,22.034958004951477,2,48.835041001439095,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,public,bafkreibcl6vaztuym7qfvdixygxfbi2hylg4psxdnvrvdy65tjw6ixdwdi,1,322,25.085542001761496,2,46.793750021606684,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,submission_manifest,bafkreibj4m7g2fk3orgchw4padt5kanbh2y63nqgiw2apmcsrwkwgjj6i4,1,545,22.1831250237301,2,53.956041985657066,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,model,bafkreihb3ofk2lrle6wh546fardtn3tze23no4iyes5gmiaxir7nreorhu,2,2294,22.219291946385056,2,52.7254170156084,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,metrics,bafkreiejbaus6xtb7vpu5wt6w7qdxanhtnz7k2uwghpqnbtjoijvaou6au,2,218,19.980875018518418,2,55.86537497583777,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,metadata,bafkreiaimftgdtz44askvfbairrsnrwqtagisn2zf2jbfuwmaeyih3ix2m,2,91,21.884749992750585,2,54.893874970730394,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,bound_manifest,bafkreicpachuwpdxinaaza7fx6ieerfmzb4mormidq4hzxf26jehhibiye,2,340,16.913416038732976,2,53.166500001680106,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,proof,bafkreibdl4tf7sfjxkdicddkyjny5oia7hoa6oen5k5uakgwshjk36eyaa,2,154,25.27433302020654,2,55.64345803577453,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,public,bafkreifyleoq6466ptn37gd2lkpsxnljmgakqqjnq4kwkl444ycfiiy76q,2,304,22.069958969950676,2,55.82295800559223,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,submission_manifest,bafkreigv5lchybjkausdz6oplankup2z3kkxrc62ywsg4cvltznjaprbda,2,545,23.04212504532188,2,53.08237503049895,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,model,bafkreieiivptndvsdukbkffatie3zkdzrlpmsbl3ldixn4uwelmrj5ugsq,3,2290,22.946625016629696,2,51.92229198291898,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,metrics,bafkreig5ow3hh35buizl4ns6sqjq2whzrc5zk7dicksmibfd57q2ajer4i,3,226,22.06620801007375,2,53.15845797304064,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,metadata,bafkreihjr3scpuwgf6hwibjgdt2csrbmlguqitr6ap5xzqb7uq5qartqti,3,91,22.068416990805417,2,57.89645900949836,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,bound_manifest,bafkreidslmgckskoldmsnwlxcyaubol27odl44ovkkhykcum5bzn53k2l4,3,340,26.6900829738006,2,56.66679097339511,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,proof,bafkreicx4w2y6xicxkdr5wcmeenqop4sgfisddo265io24ni36uppeyhvu,3,150,21.296875027474016,2,52.45295900385827,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,public,bafkreidfjikn4dvwbsvr2svxvxjacdqqbavk7mxxomvrxza7ydx3otr66m,3,323,18.330957973375916,2,51.746124983765185,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,submission_manifest,bafkreieym2hce2piyz2wluoqtad5hjqtbd3jfxvxot7hjouxbyyiockgcq,3,545,24.814083008095622,2,56.233708979561925,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,model,bafkreid43w2zfcgegdmszqoa6p6xs5ke2p7q473nx53wdqgaeqe6yhb6gi,4,2297,23.03837501676753,2,52.80904198298231,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,metrics,bafkreiasohz6s6ql2g3rcd2cli4jp4ekibbkvk4f7mqwjadzwxzasdsqq4,4,221,22.371375001966953,2,55.50245800986886,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,metadata,bafkreidwqrlhr3ykdjtel3lkhaoel6np5ov3rov3eccdldkwyhz7a5ivpu,4,91,22.32287498190999,2,55.646041000727564,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,bound_manifest,bafkreia6qkebn45wdq27ia32vhbgicirbg6y7hcmnnmzaq2e5zfve2ke3a,4,340,23.211457999423146,2,53.89262497192249,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,proof,bafkreid7czsuzmbmseddmwvcttb4bk2b7o5bbleaniqpxeo5mse4uz5xuy,4,758,16.03025000076741,2,40.794249973259866,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,public,bafkreig2hfcqjeb6vp6xvvvvu4wrqnrsayzwllj44ss5j4k5jfv6zgsila,4,312,21.90516603877768,2,47.99358296440914,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,submission_manifest,bafkreiavi467r2yr5tloev3jvjmkceox6bczneozy4cypctj6ll473b5jy,4,544,21.08816703548655,2,45.17387499799952,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,global_model,bafkreie6ze7htynoxotwiv4gb5xeaclclxditylrr7cms2ghoxnzwj4bky,global,2294,20.31699998769909,2,42.50237497035414,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,report,bafkreicew2qscbal2bbxbutj2jbga3pnpl5pmcggcozkdu5pde3gdo4y6e,global,1714,18.346249999012798,2,48.38016600115225,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,model,bafkreieub62hvjk5z3t7uaoxrqidclqklpnjgkhcfiftz2s5sckn546hre,0,2281,22.146667004562914,3,50.80770800122991,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,metrics,bafkreihd2wwknxs4uup66aolnro2xyk6m3hinylvnripkou4pjud74ujsi,0,213,22.237708035390824,3,52.26324999239296,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,metadata,bafkreibd3vdc5s2jakup2cxbdxswsczy3helinqofu2spa7bgsub3wkqgq,0,91,23.24104099534452,3,54.01733401231468,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,bound_manifest,bafkreib4va7a56vine7iv4gn5tuhpbefwfwlsrw2ucadx5fe2jmeyyeofe,0,340,23.59983400674537,3,49.47904101572931,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,proof,bafkreiet36btseh2tledr3suydkjvbzlw4b4tbdco5ggfi5aqd7skn5qxi,0,759,21.020375017542392,3,42.37766703590751,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,public,bafkreifb6dftrl5eg4a5t5yn4ci7n5wscev4l4p5ugu5bqnv6omb2cf4ou,0,304,23.19808304309845,3,57.909625000320375,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,submission_manifest,bafkreiefdbxi3lygc7rpuz6yq5y6u4tiz4suh7zt44f2g6q3axolxeqpny,0,544,24.19158403063193,3,59.83049998758361,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,model,bafkreibvg4euyh4chq3nzcb7dc2sxbgoozjsk5vn46hyi4gj454gnv7nne,1,2280,24.08704097615555,3,49.49779197340831,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,metrics,bafkreifmjdvicwa2k52qr5264632pwniighlryd4xxk5h7sfs72co6pmr4,1,223,19.19258403358981,3,49.42274995846674,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,metadata,bafkreihaem7bjnnfpp3wmvuupfka56zxqtozrtf6kd77bncedzs2rtvfum,1,91,21.257542015518993,3,48.937292012851685,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,bound_manifest,bafkreihxhjcy5yayfdacpbtbloylpe72gdlt2pijungnrogpo4qmyqq5xa,1,340,21.178374998271465,3,47.92179202195257,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,proof,bafkreicqi7373brfdvyw525zdqwxtczlawgbpwcqwpdgrbvok5lqz45xmu,1,137,18.62325001275167,3,52.570250001735985,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,public,bafkreigpwhlphyjyw4hinmqcylpiztvxzyq6qp555he2dvqte3exdzerjy,1,320,22.21204194938764,3,45.88645801413804,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,submission_manifest,bafkreigddmmr265dwry5qt77eezfiic55q63qulpibxr4wuqpy2uddoduq,1,545,22.23158295964822,3,50.45308300759643,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,model,bafkreiapfhyrrazidy6txvwpft5afqv3fbpvlgnrtw6crfgadh4ki26uby,2,2273,19.121208984870464,3,49.4558330392465,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,metrics,bafkreihhroctavcty6lsvc56zvxw2sm2xt6lwjzcw2djnusryfjf534yki,2,218,23.476291971746832,3,52.0172500400804,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,metadata,bafkreia2xz7yi4bonoimmsesuyxglm3nltrwh6plqjdgunsyhfsrq2ualq,2,91,19.25725000910461,3,54.831374960485846,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,bound_manifest,bafkreidm5oughvfcfyrcorv3zprqboxhf6thapwv4bhgmulzbow5p5uuxu,2,340,20.31620900379494,3,52.64599999645725,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,proof,bafkreiewfknuqaubzuexqyuaohzt3taa42s2u4ft7pz5a3fgrkcmelaeoe,2,154,22.237750003114343,3,52.491582988295704,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,public,bafkreihy44miu4tzog3fk2bub6xplbbmb4cbxpwbsrmtidrk2gvmelhirq,2,303,27.565083000808954,3,42.789499973878264,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,submission_manifest,bafkreiaer3ejgcnkkltghlc7hm5mgqjtqexgphqlgw3vry56wykhxcyndy,2,545,21.97133400477469,3,54.729208000935614,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,model,bafkreiakmdkjpkzpafwkagmupyjdkwpbbmxo3gel4r6akddnlnxuwc3hyy,3,2275,25.298083026427776,3,56.317957991268486,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,metrics,bafkreib5ydkrwnldyoduzvl6mowsladws4lnry4swntcgdccnp7s3nxfpu,3,224,22.192916949279606,3,53.56137501075864,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,metadata,bafkreid345tuvtzdgjl54fhr2ym64ybeelpqyo72eesstnomqnqjouwrf4,3,91,24.398375011514872,3,47.96916601480916,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,bound_manifest,bafkreihpjsraguavlrn2rgy7zta36gbuy6xhoxiskrpiph5vurwrqz5ycy,3,340,19.301457970868796,3,54.768667032476515,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,proof,bafkreigyi4fkhumc57yaotcmolfent3watvbzcrkelgcg2oh3vkj7e2i2a,3,137,22.378666966687888,3,48.33754198625684,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,public,bafkreigbj4qpv5slfux2nornsbdyhg5j24t6axo6qtppi3eo3ceqmtyame,3,321,22.310458996798843,3,55.646374996285886,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,submission_manifest,bafkreidnyom2w7crrqzujofjmuvpflsneeyjnkexdae444cgguhds4qcou,3,545,19.361791026312858,3,49.5601249858737,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,model,bafkreif7zzeq2uqpmliaygzdhbc3vp3bswyj27jyvhnyx2w66ucoczmju4,4,2283,22.14712498243898,3,48.69291599607095,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,metrics,bafkreibcybpslkfo4akfnkgpp3djeydm4a6kifhzkubhwsnkovfhsi2r6u,4,221,24.073333013802767,3,53.8816669723019,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,metadata,bafkreieywl3zmegfk6uuhj7guzk5gl2mi2unbzxrzkfuafu6tnx7uammkq,4,91,23.741040960885584,3,54.59375004284084,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,bound_manifest,bafkreif7xucjlzlbjpuqo2xwknbknidlxysudyi2jvvbkn5np5s3q5s2ci,4,340,21.416790958028287,3,51.674457965418696,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,proof,bafkreid5araey6fiax7kmbc5pcbs7cpqr22jhxxnjspibt2eqr7c2nrmmu,4,758,29.126958979759365,3,62.325458973646164,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,public,bafkreiha33crk57kl77tuqslvlm22qlsnel7weatlsqjcy3w2zfjsrjcjy,4,313,32.25575003307313,3,78.99670803453773,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,submission_manifest,bafkreigepzhkizlkha2bgzv4vdzloupkzaxlgzim5laprvnaahaegmia5u,4,544,34.5327079994604,3,80.9855000115931,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,global_model,bafkreichjddukaw7vhsz2qlfezj42tmlvx6biowvsaxbschrfe77slipx4,global,2283,27.913958998396993,3,59.664374974090606,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B4,report,bafkreichrjk4cy372jqhwdmvowadjiv7q4qjylkityiplxmqd5pvw7vb6u,global,1714,20.335083012469113,3,60.409249970689416,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,model,bafkreicnamfc5o6hsajrjg4zt4nkxh2bavwmxxnviwgzbhup2lg6jxan5e,0,2290,0.811958045233041,1,29.113291995599866,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,metrics,bafkreiagl5zs5dlur5j6dkrd4reuqwmaghxf72zd2zvhpo2wxm3x64ojda,0,213,0.61645801179111,1,27.917042025364935,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,metadata,bafkreif5np5h5ojvx7eplncbmufoqzv73yi6evzggwlqt4enfhb6cwsqxm,0,91,0.6249580183066428,1,33.84491603355855,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,bound_manifest,bafkreihj2x5gv7uofdid5wmonilxmhlmtiynkdm5nqgdgpej4c6v4typda,0,340,0.8725840016268194,1,35.928041965235025,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,proof,bafkreiatp35tnwoqrahx5sxvoemes6rqs3fmnilagtnevgaieznbn7fcee,0,757,21.70549996662885,1,39.650708029512316,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,public,bafkreifdapapbrs2s3tsifxpnrluqcbxwuue7cxcdkqt3ep3exzvm4ttay,0,304,0.8003749535419047,1,33.65537500940263,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,submission_manifest,bafkreifjqihm3ltk2h4kr7rz5npanw7zb6batjiauqrcjuqtem4kjdpe6i,0,544,24.10224999766797,1,52.124249981716275,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,model,bafkreihad5yl43jkaplk7otznk3ggjbq7sifwfchcdtt5zzrjl5hkvfala,1,2156,3.170625015627593,1,41.060666961129755,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,metrics,bafkreieefl5ibmisfn5dkxgvj3unytdv36t5zpel5j35vjtjp3ajndztpi,1,222,2.1823749993927777,1,31.384916976094246,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,metadata,bafkreihrcpq52g3n6phhnaad7jqgvtuvp4vepblbldxomtuh5jkvidezhi,1,91,2.820583002176136,1,39.54308299580589,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,bound_manifest,bafkreih6dypowcfb325hfwfy2cu3blwbne5a274gnamui2zjl5bkrfvl2m,1,340,2.1844159928150475,1,32.73612499469891,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,proof,bafkreifmxvvphshugdkozlf2xuyfbgydzd7whkxtn5qfui6j5jijbobub4,1,757,19.586624985095114,1,42.714708019047976,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,public,bafkreidi66is4avxgvzjtsnztta5jal2rkurgt6wnwvel5dsvqy6id3rmy,1,319,0.7448330288752913,1,35.0431670085527,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,submission_manifest,bafkreifw2ojdbestp36xiq7sjy3buxcquh2xncdmrgxrhylogvkocwvfru,1,544,20.343958982266486,1,47.98912501428276,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,model,bafkreiccsllbn2biroz2lxagy3bd4lugpe3wtuw2xu2bzf32r2y2w6hifu,2,2162,1.0745420004241168,1,38.66466699400917,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,metrics,bafkreie4tfb3iabzgalz4r75o5ciz7sih4wucgnjr5j2gm46gprajyomd4,2,218,4.1484159883111715,1,41.38324997620657,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,metadata,bafkreigw4u745o7q6bg4243os5fivsxszig5u7vduzlnse723bc5cbohry,2,91,2.511250029783696,1,36.48779197828844,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,bound_manifest,bafkreifmeasgvbcxvvaqer7bvkc7cnga2obtm7ee4gifoegnfdvbptsjzi,2,340,1.8850420019589365,1,35.52587499143556,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,proof,bafkreiegzq32lhd2c5pdakwlhd2ubbi6bsyip25i4ddc6ghg7qrx2pxpt4,2,154,2.1665000240318477,1,31.498958996962756,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,public,bafkreiblhtmn55v4xdlmai7towi5pe46indloundiswlo3zyrtg3zmcx3a,2,303,1.718916988465935,1,34.68383400468156,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,submission_manifest,bafkreihnj2p2htfp6grk2wuier4mdgxvrwane3ly7llatjzygxfyqxpgom,2,545,5.183874978683889,1,46.983374981209636,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,model,bafkreieroyxwxa7frlewi7qff55kqposhngtsz5khewad4qxuhcwsioenq,3,2177,2.6758339954540133,1,34.386750019621104,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,metrics,bafkreih2dpqupqw3pkypynyyud3grvhkvgepl5viridikzqjb2bn7bctsa,3,225,2.024041023105383,1,38.73795800609514,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,metadata,bafkreiax4jcfngsmfx7ablyakljmi2imjjeke5wqnqj2yaez4wmj32ajsi,3,91,2.553667000029236,1,37.327959027606994,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,bound_manifest,bafkreifegjyjxd4epa4dtucb4d6qxzbihtfphf5kiwxwbroksaxm7daytq,3,340,4.224333039019257,1,42.011666984762996,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,proof,bafkreih656j6asefrzzsjbdjx3xkcpn3bnzwm5wcnw422d7tlfobs3akze,3,150,3.952500002924353,1,34.28004198940471,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,public,bafkreide534e45xwnt4yeupakzloso5mfvjjmpqdivlfcdhclnomiyoasy,3,321,3.7429159856401384,1,34.36216700356454,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,submission_manifest,bafkreiai7pbueww5ag44a6ixvypxxtuv4536p5ciyuzqa5idnjpejpsbve,3,545,3.934583975933492,1,31.66554099880159,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,model,bafkreigdqleqcexujuytjvsmb3ng6kzkxeadhmksn7jkvjli5kuxsfignq,4,2000,2.2643330157734454,1,36.41158394748345,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,metrics,bafkreifo2wketab4hcvaho46uzo4bhgxklo5y6wzuxmm7ex3awknzbfl7q,4,222,1.9808749784715474,1,33.66429201560095,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,metadata,bafkreidlkbv47ak663est4aqpiylecbjckyhakdffitugczppalrbanbze,4,91,1.5250830329023302,1,28.141582966782153,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,bound_manifest,bafkreihkgasbxmxkxfwdjqvr23n7gaw4rb3ysteyrlr3dlw3jtrgxoyscu,4,340,1.167665992397815,1,36.11570905195549,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,proof,bafkreidxmqxatxyszm4fdwro7jbkifusm7c5qp3wfoacuz4m2owuv4y6sy,4,757,22.04199996776879,1,46.892750018741935,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,public,bafkreih4qcalejbxesufo3w26iyi4jmmdiz67efjpkj63wfaofknpdefri,4,314,1.377917011268437,1,34.01333402143791,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,submission_manifest,bafkreiglcvhp2awgheghfapoozead5gms2hymkouooghncxxoat6wzvoxm,4,544,20.173374970909208,1,54.173459007870406,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,global_model,bafkreicvykri5l6ze5xmpvdiuripjj2v74gbn2j3uo7kje6oaa5xvrpqme,global,2071,22.493625001516193,1,45.75375001877546,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,report,bafkreicoinenepgrnarv5u3tnlxeacndkvzhut6bctjg3zqs7siivcgiwy,global,1823,23.459541029296815,1,62.48891697032377,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,model,bafkreic4j6un7rtzom5ncchekrnkvzow7qvb6na5jqdqawbqyuvou4kdom,0,2274,27.304208022542298,2,47.4272079882212,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,metrics,bafkreieh4hrje7onhfggmllcbx3xqtvor6fje3xgygaugmqyzubws3sreu,0,213,2.351792005356401,2,38.384374987799674,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,metadata,bafkreifuzxccxuglddhrffwime3iitw2q7u3uiticuylw5dtwc5q2nz7kq,0,91,2.649083035066724,2,40.37716699531302,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,bound_manifest,bafkreiby76pasus3agqnyomiumnyf4ycsdqsuhxtsgipyavg4b4zjr2hom,0,340,24.20629095286131,2,54.847000050358474,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,proof,bafkreicqxzidmdam6xxjjzixcqf3pkwqpdni2x4a4txon3zwf7egh5cvbq,0,757,21.09741698950529,2,42.49849996995181,True
seed_10001-clients_5-joint_dirichlet_0.3-submitted-none-B7,public,bafkreih6njeiowveiujwq5rdxqeuk22wzsyxzrrgcmcp464uif2kdvl7da,0,304,22.115415951702744,2,49.985958030447364,True
